date,title,subtitle,standfirst,url,rank
2000-03-20,Girl talk,Does the way a woman speaks say more about her than the way she looks?  Anita Chaudhuri listens in to what the experts have to say.,Does the way a woman speaks say more about her than the way she looks?  Anita Chaudhuri listens in to what the experts have to say,https://www.theguardian.com/world/2000/mar/20/gender.uk,1
2000-03-21,Death in Kashmir,"<B>21 March, 1pm:</B> Former India correspondent <B>Derek Brown</B> delves into the background to the attack perpetrated last night in Kashmir, leaving at least 35 dead","Former India correspondent Derek Brown delves into the background to the attack perpetrated last night in Kashmir, leaving at least 35 dead  <br><br>
<a href=""http://www.pixunlimited.co.uk:7080/ramgen/news/politics/0321india.ra"">Listen to Delhi correspondent Luke Harding on the aftermath of the massacre</a>",https://www.theguardian.com/world/2000/mar/21/kashmir.india1,14
2000-03-22,Pope's passionate plea for Palestinian homeland,Pope John Paul II has at last touched down in the Holy Land. He has fulfilled  his life's ambition - but it has hardly been a mission of joy or serenity.,Pontiff casts caution aside to call for an end to 'sad conflict' in Holy Land,https://www.theguardian.com/world/2000/mar/22/israel.catholicism,26
2000-03-23,Watts Towers,Everything you need to know about the restoration of the Californian architectural folly on the web,Everything you need to know about the restoration of the Californian architectural folly on the web,https://www.theguardian.com/news/2000/mar/23/netnotes,1
2000-03-24,Nato chief rings Kosovo alarm,"The future of Kosovo is on a ""razor edge between success and failure"", a year after the western allies launched their air assault on Yugoslavia to drive Serbian troops from the province, Lord Robertson, Nato's secretary general, warned yesterday.","<A HREF=""http://www.newsunlimited.co.uk/Kosovo/0,2759,45613,00.html"">Kosovo: special report</A>",https://www.theguardian.com/world/2000/mar/24/balkans,4
2000-03-25,Happy and they know it,"The multitudes came to the mountain yesterday as a 70,000-strong crowd welcomed the Pope to the slopes where Jesus is believed to have delivered his sermon on the mount.",Thousands gather to hear Pope say mass on the mount,https://www.theguardian.com/world/2000/mar/25/suzannegoldenberg,8
2000-03-26,Gay slur on Putin opponent,"Crude anti-Semitic and homophobic propaganda has been used by the Kremlin-controlled media in a last-minute attempt to target one of the key opponents of Vladimir Putin, Russia's acting President who it is widely believed will win today's presidential election.","<A HREF=""http://www.newsunlimited.co.uk/russia"">Russia: special report</A>",https://www.theguardian.com/world/2000/mar/26/russia.ameliagentleman,4
2000-03-27,Body of evidence,"The relation between a woman and her body is often seen as problematic. She is aware of herself as a ""physical object"", someone seen, assessed and known as a body. This self-awareness begins at an early age. Diaries of girls as young as eight show that they engage in what the author and academic Joan Jacobs Brumberg calls ""the body project"" - seeing themselves as something to change, mould, perfect. They form resolutions to pare down through dieting and build up through exercise. Being body beautiful becomes a moral mission.","Last week it was claimed that the male menopause, complete with hot flushes, really does exist. But if it does, why aren't more men complaining?  Terri Apter  on the links between sex and wellbeing",https://www.theguardian.com/world/2000/mar/27/gender.uk,2
2000-03-28,Sidelines,Instant karma? | VPL-and-be-damned,NA,https://www.theguardian.com/world/2000/mar/28/gender.uk,1
2000-03-29,Talking dirty,Quotes of the week.,Quotes of the week,https://www.theguardian.com/world/2000/mar/30/gender.uk,3
2000-03-30,Zhang Yimou: Raise the Red Lantern,"<p>No film had a more startling effect in the west than Yimou's Raise the Red Lantern, which rushed Gong Li, a star after Red Sorghum and Ju Dou, into the superstar league</p>",NA,https://www.theguardian.com/world/2000/mar/30/derekmalcolmscenturyoffilm.china7,50
2000-03-31,Japanese volcano erupts,"Japan's snow-capped Mount Usu volcano erupted today, spewing out a huge column of smoke and ash and hurling a flood of volcanic ash and rock toward a small nearby town.","<A HREF=""http://www.newsunlimited.co.uk/graphic/0,5812,154338,00.html"">The site of the eruption: graphic</A>",https://www.theguardian.com/world/2000/mar/31/4,19
2000-04-01,US acts against abuse in private juvenile jail,"The US justice department has taken unprecedented emergency legal action to protect from ""life-threatening conditions"" the inmates of a juvenile prison in Louisiana run by a corporation which also manages jails and immigration detention centres in Britain.",NA,https://www.theguardian.com/world/2000/apr/01/julianborger,11
2000-04-02,France keeps a hold on Black Venus,"Derided by Londoners as 'Fat Bum' and contemptuously nicknamed the Hottentot Venus, Sarah Baartman is again making news 190 years after being shipped from the Cape as an anatomical freak before dying in Paris during the freezing December that followed Waterloo.",NA,https://www.theguardian.com/world/2000/apr/02/paulwebster.theobserver1,9
2000-04-03,Fake cleric puts France in holy disorder,"A 23-year-old man will appear in court in Grenoble today charged with the little-known but very French offences of neglecting to pay the bill in restaurants, defaming the name of the holy mother church, and defrauding the general public by unlawfully impersonating a priest.",NA,https://www.theguardian.com/world/2000/apr/03/jonhenley,22
2000-04-04,Sidelines,Kissing the Queen | Budget for Babies,NA,https://www.theguardian.com/world/2000/apr/04/gender.uk1,1
